classid,image_path,species,genus,family,order,class,image_backup_url
5328909,5328909/cd9dc75dc2b53b8cb1f2f86da18fe7c69d2e0ffc.jpg,sagittaria latifolia willd.,Sagittaria,Alismataceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5328909/cd9dc75dc2b53b8cb1f2f86da18fe7c69d2e0ffc.jpg
5328909,5328909/ec21b6c6648f88e9bd35dd2828e7c260bd083bbb.jpg,sagittaria latifolia willd.,Sagittaria,Alismataceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5328909/ec21b6c6648f88e9bd35dd2828e7c260bd083bbb.jpg
5328909,5328909/d8b0bdb8e5f0f3f434ad6d208162cebe205c613d.jpg,sagittaria latifolia willd.,Sagittaria,Alismataceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5328909/d8b0bdb8e5f0f3f434ad6d208162cebe205c613d.jpg
5328909,5328909/d03d54094e2e9adbd02d132332c472ac7ed79d40.jpg,sagittaria latifolia willd.,Sagittaria,Alismataceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5328909/d03d54094e2e9adbd02d132332c472ac7ed79d40.jpg
5328909,5328909/0814302aa54566021932669bfd4d6ff533a26a91.jpg,sagittaria latifolia willd.,Sagittaria,Alismataceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5328909/0814302aa54566021932669bfd4d6ff533a26a91.jpg
5328909,5328909/7487719ce24138c0997fc2786921f05a3218e182.jpg,sagittaria latifolia willd.,Sagittaria,Alismataceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5328909/7487719ce24138c0997fc2786921f05a3218e182.jpg
5328909,5328909/3a0816a31efea012f8858c3ada992003755208e9.jpg,sagittaria latifolia willd.,Sagittaria,Alismataceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5328909/3a0816a31efea012f8858c3ada992003755208e9.jpg
5328909,5328909/3ab53c37ff4115b81b9a7925db1a2960534a9b5d.jpg,sagittaria latifolia willd.,Sagittaria,Alismataceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5328909/3ab53c37ff4115b81b9a7925db1a2960534a9b5d.jpg
5328909,5328909/6455c59af76dcda6d0fc41395d8702570f8593b0.jpg,sagittaria latifolia willd.,Sagittaria,Alismataceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/5328909/6455c59af76dcda6d0fc41395d8702570f8593b0.jpg
2865448,2865448/c1bc1e61a294896e7922fb9fff07837a428477f4.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/c1bc1e61a294896e7922fb9fff07837a428477f4.jpg
2865448,2865448/e086433f77ea035ec009a119e1da9e7d69192d2c.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/e086433f77ea035ec009a119e1da9e7d69192d2c.jpg
2865448,2865448/1d954df9e6f050a0f5abc783255696271b73e77e.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/1d954df9e6f050a0f5abc783255696271b73e77e.jpg
2865448,2865448/741c41f307da142d67485f9defff50312d440e4d.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/741c41f307da142d67485f9defff50312d440e4d.jpg
2865448,2865448/610f9e81249c6a919fa9ecc497606b4d1226eaa3.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/610f9e81249c6a919fa9ecc497606b4d1226eaa3.jpg
2865448,2865448/c59399a7bae0f4b67389a4ca3be53dd84d49de34.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/c59399a7bae0f4b67389a4ca3be53dd84d49de34.jpg
2865448,2865448/238416dfab79f8829ea8f83a2818c06098aa5fcb.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/238416dfab79f8829ea8f83a2818c06098aa5fcb.jpg
2865448,2865448/ae3c2d869243733082dcb2e29cfe1740694274bd.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/ae3c2d869243733082dcb2e29cfe1740694274bd.jpg
2865448,2865448/f4939402fa0cfce802bdf5add1712d608e73df07.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/f4939402fa0cfce802bdf5add1712d608e73df07.jpg
2865448,2865448/c8a5f43895794c13ae0d746f119d70c520e2ef02.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/c8a5f43895794c13ae0d746f119d70c520e2ef02.jpg
2865448,2865448/7c179701d546c73a922b1a7b6212f713af63a097.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/7c179701d546c73a922b1a7b6212f713af63a097.jpg
2865448,2865448/49ca72b99626af4f133d03630a7fa41248612d93.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/49ca72b99626af4f133d03630a7fa41248612d93.jpg
2865448,2865448/72578fe640ef4f2f45d6c4bf584975e59efcfda4.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/72578fe640ef4f2f45d6c4bf584975e59efcfda4.jpg
2865448,2865448/946e175bf176e722b89bdfabc264850f66b4c83a.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/946e175bf176e722b89bdfabc264850f66b4c83a.jpg
2865448,2865448/0890be3b2a7fe7cb8ba83cfe5aa759ac6b38032a.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/0890be3b2a7fe7cb8ba83cfe5aa759ac6b38032a.jpg
2865448,2865448/444958a60e4799fe4e8ad496f3736f88fd08aabb.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/444958a60e4799fe4e8ad496f3736f88fd08aabb.jpg
2865448,2865448/233224408c8c961cbb6641f1b42e38e16fba780d.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/233224408c8c961cbb6641f1b42e38e16fba780d.jpg
2865448,2865448/f4009af55965a74e6dc0461e4605112431add696.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/f4009af55965a74e6dc0461e4605112431add696.jpg
2865448,2865448/64e54930ec92dbc0e335dd0bb1fcf87ebd6344e9.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/64e54930ec92dbc0e335dd0bb1fcf87ebd6344e9.jpg
2865448,2865448/dc1c6a44a3f5e4658eee5f4b4e5d0d7710bdd2c6.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/dc1c6a44a3f5e4658eee5f4b4e5d0d7710bdd2c6.jpg
2865448,2865448/1afab42fa08de0d89cb1ac5ff9cd2baab23f326a.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/1afab42fa08de0d89cb1ac5ff9cd2baab23f326a.jpg
2865448,2865448/7893a5b8a5feec0aa25b2f435ac1087a1d72281f.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/7893a5b8a5feec0aa25b2f435ac1087a1d72281f.jpg
2865448,2865448/9a649d52cc119387dc104b51acd5ed8a65c27d0d.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/9a649d52cc119387dc104b51acd5ed8a65c27d0d.jpg
2865448,2865448/ec81b1dd2a35f474287d99b2b45a5b2fb416b787.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/ec81b1dd2a35f474287d99b2b45a5b2fb416b787.jpg
2865448,2865448/f35c1982e4f5bd16905e54989aecd33a64eaa0de.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/f35c1982e4f5bd16905e54989aecd33a64eaa0de.jpg
2865448,2865448/1163db9e2de906e331404adecce03cbf644b0c7e.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/1163db9e2de906e331404adecce03cbf644b0c7e.jpg
2865448,2865448/a932dd6e46297444552f06807f63f56685c85ed5.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/a932dd6e46297444552f06807f63f56685c85ed5.jpg
2865448,2865448/8eb4a64d5a574a5269814c830a847de872b4deae.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/8eb4a64d5a574a5269814c830a847de872b4deae.jpg
2865448,2865448/b73f7af44f785d8375bb519464b31d561934e2c7.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/b73f7af44f785d8375bb519464b31d561934e2c7.jpg
2865448,2865448/9fc86280fd3bca51bf1bb6be59985b8109af7b77.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/9fc86280fd3bca51bf1bb6be59985b8109af7b77.jpg
2865448,2865448/5d771660e7ab475c64119e0bb3896513ff2d0e97.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/5d771660e7ab475c64119e0bb3896513ff2d0e97.jpg
2865448,2865448/dbf69b3ad200f66d74c01529adce81a69f74585a.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/dbf69b3ad200f66d74c01529adce81a69f74585a.jpg
2865448,2865448/7c6057b2b466b5f56fa5977c1bdeb5962d860266.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/7c6057b2b466b5f56fa5977c1bdeb5962d860266.jpg
2865448,2865448/588402bc5fea1b41c6a9be5dfb569a729da07736.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/588402bc5fea1b41c6a9be5dfb569a729da07736.jpg
2865448,2865448/1a3f8bd8f432c734125fa97c54723ae81a7723d0.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/1a3f8bd8f432c734125fa97c54723ae81a7723d0.jpg
2865448,2865448/410dc98cf4908eeac4f216e362a3557d6fcd5395.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/410dc98cf4908eeac4f216e362a3557d6fcd5395.jpg
2865448,2865448/a5cda25e5197a2c315162c0961f9fc3a027452f7.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/a5cda25e5197a2c315162c0961f9fc3a027452f7.jpg
2865448,2865448/64ddacd3155087a0412f8314a2b5da9382f73e36.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/64ddacd3155087a0412f8314a2b5da9382f73e36.jpg
2865448,2865448/28d371c349ca605acd8e8d2153c77ec63a19d383.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/28d371c349ca605acd8e8d2153c77ec63a19d383.jpg
2865448,2865448/0b3d03de04c95507b7c26c7842d88c5cf8474654.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/0b3d03de04c95507b7c26c7842d88c5cf8474654.jpg
2865448,2865448/860efe26e671616d06b27945988402bbb8cbc58a.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/860efe26e671616d06b27945988402bbb8cbc58a.jpg
2865448,2865448/dd5682430bdcad2ead92614e1b62e03bc6c90cad.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/dd5682430bdcad2ead92614e1b62e03bc6c90cad.jpg
2865448,2865448/79129d85673ec55af750a2b9f974cce65ce1dd8d.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/79129d85673ec55af750a2b9f974cce65ce1dd8d.jpg
2865448,2865448/1ec8a89656f7e30f6a0f512f404b5d7cb9ceb37d.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/1ec8a89656f7e30f6a0f512f404b5d7cb9ceb37d.jpg
2865448,2865448/092508859d2b9adc3ea8faa0351b13404018bc17.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/092508859d2b9adc3ea8faa0351b13404018bc17.jpg
2865448,2865448/b05a45198c1c4cdf100ec7135d34547c770215cb.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/b05a45198c1c4cdf100ec7135d34547c770215cb.jpg
2865448,2865448/814671667fa195d2ec9f097d22a597b2285de3dd.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/814671667fa195d2ec9f097d22a597b2285de3dd.jpg
2865448,2865448/c13a49e41b97b59fb34601102ad61df447bafbfa.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/c13a49e41b97b59fb34601102ad61df447bafbfa.jpg
2865448,2865448/09bd5ecf4a9211d04917264a6157ff9d7b235113.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/09bd5ecf4a9211d04917264a6157ff9d7b235113.jpg
2865448,2865448/490e8e781a87b0af3afc4641f476f132d5c41004.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/490e8e781a87b0af3afc4641f476f132d5c41004.jpg
2865448,2865448/11bdd941097036e2ee876d8814b8bd310f02610a.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/11bdd941097036e2ee876d8814b8bd310f02610a.jpg
2865448,2865448/4366cf95b38330e63bf1af594b68b132c00f1eb7.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/4366cf95b38330e63bf1af594b68b132c00f1eb7.jpg
2865448,2865448/6a6f9b90f5b5abe2b3a887e2147c918a3b0e51f0.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/6a6f9b90f5b5abe2b3a887e2147c918a3b0e51f0.jpg
2865448,2865448/1df09d5459cae768736592525fa14d0cef9abcb7.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/1df09d5459cae768736592525fa14d0cef9abcb7.jpg
2865448,2865448/6f5ccfec375ee77ff8048d36fba3ea33c886d1ac.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/6f5ccfec375ee77ff8048d36fba3ea33c886d1ac.jpg
2865448,2865448/a1d622b39fa166556d3c93d2117439dcd0d715b8.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/a1d622b39fa166556d3c93d2117439dcd0d715b8.jpg
2865448,2865448/265d6f7dd5a667a29451f5749be715a079b9a8e7.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/265d6f7dd5a667a29451f5749be715a079b9a8e7.jpg
2865448,2865448/fa5a30409e1b1b972f7b855ed1f8216a68a6109a.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/fa5a30409e1b1b972f7b855ed1f8216a68a6109a.jpg
2865448,2865448/f5ca65f54af99cb9deb172720131bb1ecea547f8.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/f5ca65f54af99cb9deb172720131bb1ecea547f8.jpg
2865448,2865448/8d18524c4f4da47abc9abe1d515c3e0f458deba1.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/8d18524c4f4da47abc9abe1d515c3e0f458deba1.jpg
2865448,2865448/e497d7118a2633621d07119555982ae43f5db8f8.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/e497d7118a2633621d07119555982ae43f5db8f8.jpg
2865448,2865448/f8cab5d8a87b271304030f50d64ecf05ef100381.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/f8cab5d8a87b271304030f50d64ecf05ef100381.jpg
2865448,2865448/35d340d3afb13e7d15834d436f5ea8bd05d93060.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/35d340d3afb13e7d15834d436f5ea8bd05d93060.jpg
2865448,2865448/0f5646e0f791258652943e64fe982e3289888a52.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/0f5646e0f791258652943e64fe982e3289888a52.jpg
2865448,2865448/36057db59f8ba783f5b587d3f8e435b773e768fc.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/36057db59f8ba783f5b587d3f8e435b773e768fc.jpg
2865448,2865448/7e6aed4df6c816d5d1eb3ccfdaf64eb31a1f2b60.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/7e6aed4df6c816d5d1eb3ccfdaf64eb31a1f2b60.jpg
2865448,2865448/53a1dec3d9a6d468396138916780f8b24a46bc26.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/53a1dec3d9a6d468396138916780f8b24a46bc26.jpg
2865448,2865448/c8499f1c1a4ed59ae3fcec1c6d797ae1f9fb355d.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/c8499f1c1a4ed59ae3fcec1c6d797ae1f9fb355d.jpg
2865448,2865448/c441b7b5efdb5f1551c90a78b77dea2c73081d2a.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/c441b7b5efdb5f1551c90a78b77dea2c73081d2a.jpg
2865448,2865448/01ed3abc74af00bfa7777b46e53f59890289883e.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/01ed3abc74af00bfa7777b46e53f59890289883e.jpg
2865448,2865448/451fcf28c636ab567dab6ac97cd0bc4d1dcd0b15.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/451fcf28c636ab567dab6ac97cd0bc4d1dcd0b15.jpg
2865448,2865448/02a74d2bfd48023665305ab74139199c6225776c.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/02a74d2bfd48023665305ab74139199c6225776c.jpg
2865448,2865448/bf0625c7ad76d7b810f20f0955300b09af7b1552.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/bf0625c7ad76d7b810f20f0955300b09af7b1552.jpg
2865448,2865448/5ebc78a7070653036f78495e4ee5f214f914d9cd.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/5ebc78a7070653036f78495e4ee5f214f914d9cd.jpg
2865448,2865448/8705118ad45321307f5dc47b55ecf57b9609702e.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/8705118ad45321307f5dc47b55ecf57b9609702e.jpg
2865448,2865448/a018c855555b555e63005643f8d96c868e78afde.jpg,elodea canadensis michx.,Elodea,Hydrocharitaceae,Alismatales,Liliopsida,https://lab.plantnet.org/LifeCLEF/PlantCLEF2022/train/trusted/images/2865448/a018c855555b555e63005643f8d96c868e78afde.jpg
